============================================================
Time  2026/03/11 20:05:26 791 
============================================================
[2026/03/11 20:05:26 803] isr        1659 isr loaded!  
[2026/03/11 20:05:26 826] isr        1642 SYS_MSG_REGCB param0 =   msp_status_cb  param1 =   func(b802d6f0) 
[2026/03/11 20:05:26 880] isr        1537 ASR_MSG_SSB  
[2026/03/11 20:05:26 890] isr        1066 session_begin() [in], params:   sub = iat, domain = iat, language = zh_cn, accent = mandarin, sample_rate = 16000, result_type = plain, result_encoding = utf8  nil  
[2026/03/11 20:05:26 900] isr        927  vad_set [in]  
[2026/03/11 20:15:09 736] isr        1642 SYS_MSG_REGCB param0 =   msp_status_cb  param1 =   func(bc02d6c0) 
[2026/03/11 20:15:09 780] isr        1537 ASR_MSG_SSB  
[2026/03/11 20:15:09 784] isr        1066 session_begin() [in], params:   sub = iat, domain = iat, language = zh_cn, accent = mandarin, sample_rate = 16000, result_type = plain, result_encoding = utf8  nil  
[2026/03/11 20:15:09 786] isr        927  vad_set [in]  
[2026/03/11 20:15:09 807] isr        962  vad_enable :  true  
[2026/03/11 20:15:09 815] isr        980  vad_bos :  10000  
[2026/03/11 20:15:09 820] isr        981  vad_eos :  2000  
[2026/03/11 20:15:09 828] isr        886  enable_vad [in]  
[2026/03/11 20:15:09 902] isr        918  vad enabled!  2000  10000  
[2026/03/11 20:15:09 911] isr        921  enable_vad [out]  
[2026/03/11 20:15:09 916] isr        987  vad_set [out] | ret =  0  
[2026/03/11 20:15:09 926] isr        1187 cur_engine_type =   cloud  
[2026/03/11 20:15:09 928] isr        1001 cloud_session_begin  
[2026/03/11 20:15:09 933] isr        1013 unknown  
[2026/03/11 20:15:10 212] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:10 226] isr        1559 6400  1  
[2026/03/11 20:15:10 241] isr        1569 once_bytes:   6400  
[2026/03/11 20:15:10 334] isr        851  [aud] speech start  
[2026/03/11 20:15:10 349] isr        798  1  msc  
[2026/03/11 20:15:10 428] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:10 444] isr        1559 6400  2  
[2026/03/11 20:15:10 640] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:10 650] isr        1559 6400  2  
[2026/03/11 20:15:11 132] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:11 168] isr        1559 6400  2  
[2026/03/11 20:15:11 270] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:11 290] isr        1559 6400  2  
[2026/03/11 20:15:11 710] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:11 736] isr        1559 6400  2  
[2026/03/11 20:15:12 104] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:12 124] isr        1559 6400  2  
[2026/03/11 20:15:12 640] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:12 664] isr        1559 6400  2  
[2026/03/11 20:15:12 768] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:12 820] isr        1559 6400  2  
[2026/03/11 20:15:13 520] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:13 558] isr        1559 6400  2  
[2026/03/11 20:15:13 940] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:14 088] isr        1559 6400  2  
[2026/03/11 20:15:14 592] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:14 629] isr        1559 6400  2  
[2026/03/11 20:15:15 924] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:15 943] isr        1559 6400  2  
[2026/03/11 20:15:16 100] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:16 424] isr        1559 6400  2  
[2026/03/11 20:15:16 475] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:16 498] isr        1559 6400  2  
[2026/03/11 20:15:17 275] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:17 380] isr        1559 6400  2  
[2026/03/11 20:15:17 653] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:17 747] isr        1559 6400  2  
[2026/03/11 20:15:18 203] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:18 221] isr        1559 6400  2  
[2026/03/11 20:15:18 281] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:18 318] isr        1559 6400  2  
[2026/03/11 20:15:18 418] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:18 428] isr        1559 6400  2  
[2026/03/11 20:15:18 647] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:18 703] isr        1559 6400  2  
[2026/03/11 20:15:18 780] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:18 790] isr        1559 6400  2  
[2026/03/11 20:15:19 271] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:19 289] isr        1559 6400  2  
[2026/03/11 20:15:19 499] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:19 524] isr        1559 6400  2  
[2026/03/11 20:15:19 640] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:19 688] isr        1559 6400  2  
[2026/03/11 20:15:19 805] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:19 827] isr        1559 6400  2  
[2026/03/11 20:15:19 900] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:19 920] isr        1559 6400  2  
[2026/03/11 20:15:20 032] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:20 121] isr        1559 6400  2  
[2026/03/11 20:15:20 264] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:20 397] isr        1559 6400  2  
[2026/03/11 20:15:20 497] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:20 574] isr        1559 6400  2  
[2026/03/11 20:15:20 774] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:20 797] isr        1559 6400  2  
[2026/03/11 20:15:21 006] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:21 018] isr        1559 6400  2  
[2026/03/11 20:15:21 287] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:21 291] isr        1559 6400  2  
[2026/03/11 20:15:21 511] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:21 516] isr        1559 6400  2  
[2026/03/11 20:15:21 812] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:21 905] isr        1559 6400  2  
[2026/03/11 20:15:22 006] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:22 028] isr        1559 6400  2  
[2026/03/11 20:15:23 689] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:23 695] isr        1559 6400  2  
[2026/03/11 20:15:23 880] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:23 909] isr        1559 6400  2  
[2026/03/11 20:15:24 053] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 069] isr        1559 6400  2  
[2026/03/11 20:15:24 158] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 172] isr        1559 6400  2  
[2026/03/11 20:15:24 252] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 294] isr        1559 6400  2  
[2026/03/11 20:15:24 396] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 427] isr        1559 6400  2  
[2026/03/11 20:15:24 532] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 563] isr        1559 6400  2  
[2026/03/11 20:15:24 656] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 674] isr        1559 6400  2  
[2026/03/11 20:15:24 754] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 783] isr        1559 6400  2  
[2026/03/11 20:15:24 836] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:24 848] isr        1559 6400  2  
[2026/03/11 20:15:24 969] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:25 465] isr        1559 6400  2  
[2026/03/11 20:15:25 497] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:25 550] isr        1559 6400  2  
[2026/03/11 20:15:25 618] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:25 628] isr        1559 6400  2  
[2026/03/11 20:15:25 719] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:25 748] isr        1559 6400  2  
[2026/03/11 20:15:25 960] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:26 005] isr        1559 6400  2  
[2026/03/11 20:15:26 571] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:26 592] isr        1559 6400  2  
[2026/03/11 20:15:26 857] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:26 870] isr        1559 6400  2  
[2026/03/11 20:15:27 164] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:27 171] isr        1559 6400  2  
[2026/03/11 20:15:27 231] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:27 241] isr        1559 6400  2  
[2026/03/11 20:15:27 792] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:27 805] isr        1559 6400  2  
[2026/03/11 20:15:27 965] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:27 992] isr        1559 6400  2  
[2026/03/11 20:15:28 181] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:28 232] isr        1559 6400  2  
[2026/03/11 20:15:28 304] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:28 321] isr        1559 6400  2  
[2026/03/11 20:15:28 704] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:28 737] isr        1559 6400  2  
[2026/03/11 20:15:28 907] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:28 919] isr        1559 6400  2  
[2026/03/11 20:15:29 144] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:29 165] isr        1559 6400  2  
[2026/03/11 20:15:29 372] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:29 441] isr        1559 6400  2  
[2026/03/11 20:15:29 550] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:29 560] isr        1559 6400  2  
[2026/03/11 20:15:29 985] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:30 107] isr        1559 6400  2  
[2026/03/11 20:15:30 198] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:30 208] isr        1559 6400  2  
[2026/03/11 20:15:30 362] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:30 396] isr        1559 6400  2  
[2026/03/11 20:15:30 516] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:30 544] isr        1559 6400  2  
[2026/03/11 20:15:30 862] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:30 874] isr        1559 6400  2  
[2026/03/11 20:15:31 050] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:31 145] isr        1559 6400  2  
[2026/03/11 20:15:31 351] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:31 389] isr        1559 6400  2  
[2026/03/11 20:15:31 471] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:31 488] isr        1559 6400  2  
[2026/03/11 20:15:32 255] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:32 268] isr        1559 6400  2  
[2026/03/11 20:15:32 397] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:32 408] isr        1559 6400  2  
[2026/03/11 20:15:32 633] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:32 641] isr        1559 6400  2  
[2026/03/11 20:15:32 686] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:32 692] isr        1559 6400  2  
[2026/03/11 20:15:32 868] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 077] isr        1559 6400  2  
[2026/03/11 20:15:33 281] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 285] isr        1559 6400  2  
[2026/03/11 20:15:33 481] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 501] isr        1559 6400  2  
[2026/03/11 20:15:33 624] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 637] isr        1559 6400  2  
[2026/03/11 20:15:33 735] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 796] isr        1559 6400  2  
[2026/03/11 20:15:33 890] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 896] isr        1559 6400  2  
[2026/03/11 20:15:33 932] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:33 942] isr        1559 6400  2  
[2026/03/11 20:15:34 074] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:34 081] isr        1559 6400  2  
[2026/03/11 20:15:34 186] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:34 187] isr        1559 6400  2  
[2026/03/11 20:15:34 393] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:34 404] isr        1559 6400  2  
[2026/03/11 20:15:34 616] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:34 651] isr        1559 6400  2  
[2026/03/11 20:15:34 745] isr        700  cloud_status_cb, eps:  1  
[2026/03/11 20:15:34 759] isr        798  1  cloud  
[2026/03/11 20:15:34 771] isr        813  cloud eps ignored  
[2026/03/11 20:15:34 819] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:34 894] isr        1559 6400  2  
[2026/03/11 20:15:35 014] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:15:35 022] isr        1559 6400  2  
[2026/03/11 20:15:35 095] isr        1547 ASR_MSG_AUW,   cloud  
============================================================
Time  2026/03/11 20:17:37 488 
============================================================
[2026/03/11 20:17:37 507] isr        1659 isr loaded!  
[2026/03/11 20:17:37 521] isr        1642 SYS_MSG_REGCB param0 =   msp_status_cb  param1 =   func(802d6f0) 
[2026/03/11 20:17:37 568] isr        1537 ASR_MSG_SSB  
[2026/03/11 20:17:37 581] isr        1066 session_begin() [in], params:   sub = iat, domain = iat, language = zh_cn, accent = mandarin, sample_rate = 16000, result_type = plain, result_encoding = utf8  nil  
[2026/03/11 20:17:37 595] isr        927  vad_set [in]  
[2026/03/11 20:17:37 616] isr        962  vad_enable :  true  
[2026/03/11 20:17:37 619] isr        980  vad_bos :  10000  
[2026/03/11 20:17:37 629] isr        981  vad_eos :  2000  
[2026/03/11 20:17:37 640] isr        886  enable_vad [in]  
[2026/03/11 20:17:37 699] isr        918  vad enabled!  2000  10000  
[2026/03/11 20:17:37 702] isr        921  enable_vad [out]  
[2026/03/11 20:17:37 715] isr        987  vad_set [out] | ret =  0  
[2026/03/11 20:17:37 719] isr        1187 cur_engine_type =   cloud  
[2026/03/11 20:17:37 721] isr        1001 cloud_session_begin  
[2026/03/11 20:17:37 725] isr        1013 unknown  
[2026/03/11 20:17:37 967] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:37 982] isr        1559 6400  1  
[2026/03/11 20:17:37 991] isr        1569 once_bytes:   6400  
[2026/03/11 20:17:38 093] isr        851  [aud] speech start  
[2026/03/11 20:17:38 120] isr        798  1  msc  
[2026/03/11 20:17:38 204] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:38 235] isr        1559 6400  2  
[2026/03/11 20:17:38 416] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:38 419] isr        1559 6400  2  
[2026/03/11 20:17:38 708] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:38 742] isr        1559 6400  2  
[2026/03/11 20:17:39 087] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:39 097] isr        1559 6400  2  
[2026/03/11 20:17:39 286] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:39 301] isr        1559 6400  2  
[2026/03/11 20:17:39 679] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:39 699] isr        1559 6400  2  
[2026/03/11 20:17:40 039] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:40 068] isr        1559 6400  2  
[2026/03/11 20:17:40 208] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:40 293] isr        1559 6400  2  
[2026/03/11 20:17:40 865] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:40 960] isr        1559 6400  2  
[2026/03/11 20:17:41 328] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:41 361] isr        1559 6400  2  
[2026/03/11 20:17:41 823] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:41 881] isr        1559 6400  2  
[2026/03/11 20:17:42 089] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:42 228] isr        1559 6400  2  
[2026/03/11 20:17:42 344] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:42 377] isr        1559 6400  2  
[2026/03/11 20:17:42 715] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:43 082] isr        1559 6400  2  
[2026/03/11 20:17:43 286] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:43 368] isr        1559 6400  2  
[2026/03/11 20:17:43 700] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:43 861] isr        1559 6400  2  
[2026/03/11 20:17:44 299] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:44 348] isr        1559 6400  2  
[2026/03/11 20:17:45 062] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:45 096] isr        1559 6400  2  
[2026/03/11 20:17:45 172] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:45 259] isr        1559 6400  2  
[2026/03/11 20:17:45 799] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:45 894] isr        1559 6400  2  
[2026/03/11 20:17:46 208] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:46 240] isr        1559 6400  2  
[2026/03/11 20:17:46 432] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:46 563] isr        1559 7420  2  
[2026/03/11 20:17:46 577] isr        1547 ASR_MSG_AUW,   cloud  
[2026/03/11 20:17:46 606] isr        1559 0  4  
[2026/03/11 20:17:46 633] isr        1592 aud end, USER  
[2026/03/11 20:17:47 602] isr        854  [aud] speech end  
[2026/03/11 20:17:47 685] isr        798  3  msc  
[2026/03/11 20:17:47 783] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:47 806] isr        1335 0  nil  2  
[2026/03/11 20:17:48 075] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:48 094] isr        1335 0  nil  2  
[2026/03/11 20:17:48 309] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:48 317] isr        1335 0  nil  2  
[2026/03/11 20:17:48 528] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:48 614] isr        1335 0  nil  2  
[2026/03/11 20:17:49 592] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:49 656] isr        1335 0  nil  2  
[2026/03/11 20:17:49 882] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:49 892] isr        1335 0  nil  2  
[2026/03/11 20:17:50 140] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:50 171] isr        1335 0  nil  2  
[2026/03/11 20:17:50 372] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:50 392] isr        1335 0  nil  2  
[2026/03/11 20:17:50 618] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:50 632] isr        1335 0  nil  2  
[2026/03/11 20:17:50 840] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:50 854] isr        1335 0  nil  2  
[2026/03/11 20:17:51 072] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:51 075] isr        1335 0  nil  2  
[2026/03/11 20:17:52 307] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:52 381] isr        1335 0  nil  2  
[2026/03/11 20:17:52 595] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:52 605] isr        1335 0  nil  2  
[2026/03/11 20:17:52 830] isr        707  cloud_status_cb, start local.  
[2026/03/11 20:17:52 861] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:52 883] isr        1335 0  nil  2  
[2026/03/11 20:17:53 105] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:53 119] isr        1335 0  nil  2  
[2026/03/11 20:17:53 666] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:53 751] isr        1335 0  nil  2  
[2026/03/11 20:17:53 950] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:53 957] isr        1335 0  nil  2  
[2026/03/11 20:17:54 312] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:54 402] isr        1335 0  nil  2  
[2026/03/11 20:17:54 591] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:54 667] isr        1335 0  nil  2  
[2026/03/11 20:17:54 872] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:54 882] isr        1335 0  nil  2  
[2026/03/11 20:17:55 074] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:55 102] isr        1335 0  nil  2  
[2026/03/11 20:17:55 346] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:55 354] isr        1335 0  nil  2  
[2026/03/11 20:17:55 603] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:55 635] isr        1335 0  nil  2  
[2026/03/11 20:17:55 698] isr        700  cloud_status_cb, eps:  1  
[2026/03/11 20:17:55 708] isr        798  1  cloud  
[2026/03/11 20:17:55 710] isr        800  already speech end  
[2026/03/11 20:17:55 843] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:55 859] isr        1335 0  nil  2  
[2026/03/11 20:17:55 976] isr        700  cloud_status_cb, eps:  3  
[2026/03/11 20:17:55 986] isr        798  3  cloud  
[2026/03/11 20:17:55 990] isr        800  already speech end  
[2026/03/11 20:17:56 056] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:56 066] isr        1335 0  nil  2  
[2026/03/11 20:17:56 163] isr        662  cloud_rslt_cb status =   5  
[2026/03/11 20:17:56 173] isr        641  process_result call:  cloud  udata(80356a8) 5  nil  
[2026/03/11 20:17:56 189] isr        798  3  msc  
[2026/03/11 20:17:56 212] isr        800  already speech end  
[2026/03/11 20:17:56 271] isr        1636 ASR_MSG_GRSLT,   cloud  
[2026/03/11 20:17:56 278] isr        1335 0  udata(80356a8) 5  
[2026/03/11 20:17:56 476] isr        1639 ASR_MSG_SSE,   cloud  
[2026/03/11 20:17:56 496] isr        1356 session_end() [in]  
[2026/03/11 20:17:56 502] isr        1421 cloud_session_end() [in]  
[2026/03/11 20:17:56 548] isr        1488 ns_host=  open.xf-yun.com  
[2026/03/11 20:17:56 609] isr        1514 cloud_session_end() [out]  
[2026/03/11 20:17:56 725] isr        1667 isr unload!  
